gene_name	CD-coefficient	Significance
Gm26947	-0.0006418797367370396	-0.22082726609505154
Wfs1	-0.000641928324984799	-0.047578710234421284
Gm2011	-0.0006422781058325207	-0.19986064217381036
Casz1	-0.0006423790908510884	-0.06163044716829838
Kif5c	-0.0006423879761772684	-0.2852372376638548
Gm10382	-0.000642584099585485	-0.15384436781067545
Xpc	-0.0006427959973165949	-0.04331262853260087
Il9r	-0.0006436432228352879	-0.2854187872168237
Glis1	-0.0006436592967272181	-0.15007169727470607
Rpl17-ps5	-0.0006436600672631858	-0.2097219385645297
Gsdmd	-0.000644324797713299	-0.2826131520307393
Gm12166	-0.0006444325378233615	-0.16326773048117524
Gcnt3	-0.0006445701925257393	-0.1469673963730285
Gm12571	-0.0006454901714981219	-0.16616821433167905
Slc25a45	-0.0006458352769488323	-0.17596617912872237
Gm44696	-0.0006462688499028461	-0.2589586501115577
Slc25a20	-0.0006464630328285256	-0.17692170349542424
Fgfr3	-0.0006464960026269842	-0.13739987595343606
Gabrb1	-0.0006466032944665285	-0.14416515245297087
Pcdhga1	-0.0006468075217149999	-0.2572589727908866
B3gat3	-0.0006469550732278618	-0.04557783695379189
Prune1	-0.0006469679145859022	-0.2344183421845999
Ppp2r1a	-0.0006469762368821493	-0.2399527123862445
Gm31805	-0.0006470840048905163	-0.22821821433729775
Rnf220	-0.0006471393949055086	-0.2126034828926261
Ptdss2	-0.0006478097377460132	-0.23207118531748694
Gm40513	-0.0006478192059329575	-0.24375131516584125
9130401M01Rik	-0.0006479109912010287	-0.0102449135110004
Dqx1	-0.0006487740930074069	-0.10994176602410156
2010103J01Rik	-0.0006489454434354781	-0.0011904888506552597
Foxj1	-0.0006490085263509945	-0.14045632655731205
Hist1h2bl	-0.0006493270286868578	-0.284290668880723
Ablim2	-0.0006495133318956208	-0.020400306401754616
Gm26792	-0.0006497354127324648	-0.2188443458989625
Rwdd3	-0.0006503333909698494	-0.19880593780088285
Gm15950	-0.0006503728570731089	-0.186723808433909
Tmem79	-0.0006505921664466737	-0.10600679335497964
Bcs1l	-0.0006506260853614844	-0.05002416267896627
Mtr	-0.0006509635076666812	-0.2747934492600076
Plvap	-0.0006510940976690462	-0.24576656990764817
9430085M18Rik	-0.0006514155734912032	-0.01113279106659968
Jpx	-0.0006519815804279605	-0.2854847362361566
Fam8a1	-0.0006521128436938574	-0.132069958226798
Tmem130	-0.0006521442147396161	-0.11368998365011673
Adap1	-0.0006527215104220593	-0.023721788502038064
Zfp109	-0.0006528321692453467	-0.02962590984618063
Pcmtd2	-0.0006528794817649079	-0.25654195670720886
2210408F21Rik	-0.0006530363886105107	-0.0013652483205418182
Dgki	-0.0006531809380482897	-0.1026291308707137
Zmym3	-0.0006532859982643523	-0.0032619183596772627
Gdap10	-0.0006533359642138967	-0.14711367433134465
Kctd17	-0.0006535133021683614	-0.2853792204466707
BC022960	-0.0006542321975836407	-0.046828761415416476
Gm15753	-0.0006545716252120502	-0.18452100127969898
1190007I07Rik	-0.0006545733969580197	0.00014990528928620185
Mrps36	-0.0006547330960468998	-0.2759002043872056
Ptges	-0.0006547948428542288	-0.23190114938117312
Tfap2a	-0.000654879974069723	-0.12427010812185146
4933412L11Rik	-0.0006551040754776445	-0.007350276579637997
Podn	-0.0006552824208815456	-0.24447355797666803
Rxrb	-0.0006553388418003034	-0.19862619182253172
Fig4	-0.0006553420732594679	-0.13789537149286
Acrbp	-0.0006554451176737436	-0.021872952937068785
Wdr93	-0.0006556134083519939	-0.04828435977872125
Dynlt1a	-0.0006559356305400866	-0.11227853531874571
2010315B03Rik	-0.0006560193436380104	-0.0012732073225374466
E530011L22Rik	-0.000656080780877275	-0.11397375396633509
Tmed1	-0.0006569352769531214	-0.11540494986931038
Gstm6	-0.0006570114500667859	-0.28276591617041574
Saysd1	-0.0006575182449494946	-0.19599283272668844
Cenpp	-0.0006582659415497555	-0.07272132657170972
Mcph1	-0.0006585155943285038	-0.2816733856401921
Gm15199	-0.0006589635688258609	-0.1798749860474944
Lingo3	-0.0006591360567160683	-0.2843479026005432
Foxo6os	-0.0006595613423853871	-0.14083676988307794
Zswim9	-0.0006598098653901425	-0.0010882778154749362
Shq1	-0.0006599723538414888	-0.18251327130626915
Ap1g1	-0.0006601031741081825	-0.0328777954960406
AU041133	-0.0006609517978346474	-0.01830391203647712
Rpl6l	-0.0006610441835876764	-0.20662326813894294
Zfp58	-0.0006614991655587749	-0.018636369155664245
Meiob	-0.0006616713266792855	-0.2811205398481902
Rftn2	-0.0006617146028311569	-0.21816450902437956
Ebf4	-0.000661930273524858	-0.11417822578835052
Cdc37l1	-0.0006619700876790894	-0.06917776688609205
Tinf2	-0.0006628542797102063	-0.11870936707797519
Kantr	-0.0006631113963385797	-0.28546908476123944
Hlx	-0.0006632289952133589	-0.28446098841216194
E130317F20Rik	-0.0006636296085610898	-0.11312651892611886
Tmem60	-0.0006636491540988463	-0.10666404224674286
Tut4	-0.0006636985348208777	-0.07918607017401003
1700069B07Rik	-0.0006638346257118638	-0.0007355483481893341
Tec	-0.0006641012666451031	-0.1269589080863236
Praf2	-0.0006641370867286481	-0.23896153395758546
Tmem102	-0.0006641405130859803	-0.11481880663349375
Epm2a	-0.0006641882227757779	-0.12244941611180125
Pcgf6	-0.0006642625651726218	-0.25670685553956
Zfp608	-0.0006645484117641959	-0.01771398274000613
Gm14165	-0.0006645767735230205	-0.17563466556078783
Aftph	-0.0006647086642364215	-0.025602819793620446
Gm38077	-0.0006652408344319075	-0.24042978119635577
Atpaf1	-0.0006658199573033648	-0.04357129771348828
Lsmem2	-0.0006658634072261291	-0.2834799697348431
Prdx3	-0.0006661160034902155	-0.23846183193617088
Atxn7	-0.0006661347151591352	-0.043951092132641964
Snx13	-0.0006661752799052732	-0.15898827137320226
Gm17494	-0.0006662009772597439	-0.19445577477671833
Pstk	-0.0006666275278380817	-0.23246664723660504
Orai1	-0.0006669124634361348	-0.26164592402190395
Wisp1	-0.0006669556050972492	-0.047004147210779945
Wnk3	-0.0006670964756140157	-0.04655921187279066
Ogg1	-0.000667381191480113	-0.26267240567699923
A530064N14Rik	-0.0006678515369823008	-0.013015142648739195
Gm8730	-0.0006679864792797795	-0.27937157856020334
E4f1	-0.0006682618259841735	-0.11394453010365482
Rnase10	-0.0006684938676694359	-0.21468522337828733
Gm26694	-0.0006685076247754894	-0.21755309385762742
Celsr2	-0.0006685295455308083	-0.07227654533044217
Erg28	-0.00066859611524241	-0.12353342795275356
Fmo5	-0.0006687300202432735	-0.13943734876006558
Efcab11	-0.0006690867388061776	-0.11557903223461215
Spryd7	-0.0006691203960312969	-0.15141040940808514
Tmprss6	-0.000669307260145076	-0.10438006430543978
Rhbdf2	-0.00066948564723568	-0.21711983139306046
Dram1	-0.0006695469432347428	-0.11000024630730591
Gm36584	-0.0006695754169167342	-0.23273335238436524
Rexo4	-0.0006696438828787004	-0.21860580381659045
Gm10132	-0.0006700809678525105	-0.15183504292104416
Gm17690	-0.0006700843515205394	-0.1949785356345626
E330013P04Rik	-0.0006705059595239728	-0.11371073082033473
Eif4ebp3	-0.0006705498687593421	-0.11837267782595284
Plcl2	-0.0006708398553736439	-0.2475660252155898
Gm31793	-0.0006711115871350741	-0.22819105641729945
Erlin1	-0.0006713902914461864	-0.12391399232823758
Dnajb13	-0.0006714927132558697	-0.10643090778970728
Gm6685	-0.0006715577202396751	-0.27682351045621534
Sh3bp1	-0.0006717561132523637	-0.1844980165317991
Nim1k	-0.0006719128009167629	-0.2688806640466565
Evl	-0.0006721730017902839	-0.12552974562491825
Gm43332	-0.0006726278169392253	-0.25146528022254094
Alkbh4	-0.0006727379895166517	-0.02912677660670586
Dtnb	-0.0006729982785235286	-0.11058497250434998
Pdxp	-0.0006732055144416442	-0.2546110869392683
Gm20743	-0.0006732707070519052	-0.20231812274177702
Il18bp	-0.0006733223540209239	-0.2853920918088673
Ccdc88a	-0.0006733964082801084	-0.06550228496947127
Gm33195	-0.0006735324639534992	-0.22938406081076582
Tert	-0.0006736124525798298	-0.12552321162128233
Foxd2	-0.0006737233008326765	-0.14036878996731678
Pex14	-0.0006741014599237659	-0.2537530049336759
AC165953.2	-0.0006751447781298749	-0.017196207716299476
Prss41	-0.0006755469421152918	-0.2346114251545095
Nup107	-0.0006759917143222024	-0.2641576256403918
Gm37090	-0.0006763041620424626	-0.23392609609543444
Cyfip1	-0.000676442461288388	-0.09354623658704167
Gm42809	-0.0006768857117187424	-0.24738625547991638
Tepsin	-0.0006771753376440701	-0.1258102015956315
Fosl1	-0.0006773501412596588	-0.1402812015652318
Gins3	-0.0006773543832843013	-0.14916224121095198
Zcwpw1	-0.0006778482525607429	-0.032770837658742
Tmem165	-0.0006780944697928424	-0.11220077870005074
Sesn3	-0.0006782866621204753	-0.18758027127234345
Arid3a	-0.0006783364017403621	-0.037209618405669234
Marf1	-0.0006783816875338609	-0.28223006183105875
Cyp1b1	-0.0006784607800978086	-0.09377850056922683
Sh3yl1	-0.0006788727893643928	-0.1837603456725866
Ppm1m	-0.0006791867906135608	-0.24118664577464977
Prkaa1	-0.0006793825319431684	-0.23790670688183135
Habp4	-0.000679572100311948	-0.2833831119514762
Tnfsfm13	-0.000680245673280618	-0.10232310748919293
Gm47435	-0.0006805893401556759	-0.26672221501566185
Rps6kb1	-0.0006807663929039456	-0.20280587490521118
Bclaf3	-0.0006810099417524014	-0.04986916552326165
Mreg	-0.0006810310230997567	-0.27700608522496944
Hsd17b10	-0.0006810520467917051	-0.2849388315615217
Dbndd1	-0.0006811218325802669	-0.09779332346514186
Gm49528	-0.0006813348037691119	-0.2732615116705791
Wasf1	-0.0006820293397206879	-0.05321559447052826
Lrrc51	-0.0006820387586710561	-0.2837503525758223
Phka2	-0.0006821210681728824	-0.2517747490831727
Gm10827	-0.000682734678607552	-0.15679988152469695
Fam162a	-0.0006827427327265221	-0.12914313445174713
Alyref	-0.0006827978725590275	-0.029557617312711698
Gdpd3	-0.0006828136052013102	-0.14755246600797345
Timm50	-0.0006829327644046487	-0.11919469479878586
Bbs1	-0.0006836410975415746	-0.048690156585858124
Fastkd1	-0.0006836902436625184	-0.13306557374933875
Hsd17b1	-0.0006838967727258157	-0.2849360088944985
Nemp2	-0.0006841707297002905	-0.26995102205645755
Apip	-0.0006843149815522133	-0.033997274440680264
Pltp	-0.0006845818589582313	-0.2457908012769186
D7Ertd443e	-0.0006846135304325299	-0.0965403908008666
Dpm3	-0.0006850220998941565	-0.10950379228336855
Pelo	-0.0006852635686959792	-0.2541407889435045
Homez	-0.0006853395832678837	-0.2847002827320591
2310031A07Rik	-0.0006854592345061087	-0.0015960822043918476
Gm45110	-0.0006856472201795748	-0.26088209904926096
Cct4	-0.0006856930406216504	-0.06718194841896151
Gm15419	-0.0006864284727354698	-0.18118669243276647
Zfp64	-0.0006871216180854177	-0.01679677889538711
Cnih2	-0.0006875428191518059	-0.08158637255989933
Gm13357	-0.0006875927482129021	-0.17048530863060046
Spry3	-0.0006877929332912035	-0.15159188677021185
Zfp688	-0.000687871281123315	-0.015344495689971316
Gm37261	-0.0006880937405782248	-0.23503350396780515
Tprg	-0.0006881849310103417	-0.09741731318059788
Ifi30	-0.0006882981436270789	-0.2852301985224451
Tmem151a	-0.0006887195553959153	-0.11264858752127138
Rpl39-ps	-0.0006887683897100198	-0.20686070094245101
Gm36210	-0.000689066300062975	-0.23196081338085123
Xxylt1	-0.0006892374260856087	-0.04201753439360878
Selenbp1	-0.0006893620798126839	-0.1908004072491084
Dhdh	-0.0006894642016205839	-0.10289282051583404
Gm33280	-0.0006897273045376987	-0.2294650764843154
Nek1	-0.0006897853221885096	-0.27021309209216016
Fam193b	-0.0006899635984474935	-0.1299623851125176
Abi3	-0.0006909595935227618	-0.020287347668797688
Gm14025	-0.000691201827377244	-0.17490236345927343
1110006O24Rik	-0.0006915442740918664	0.00024335159688473884
Ddt	-0.0006929832981096331	-0.0999290108724
Kdelc1	-0.0006934113825835718	-0.2853609942581817
Dusp14	-0.0006940160647722562	-0.11128582119973408
Tomm6os	-0.0006941148912208305	-0.09984478092116955
Zfp248	-0.000694305819065448	-0.02682406624908562
Mgme1	-0.0006943627069040237	-0.28030810215883833
Gm26771	-0.000694419980394921	-0.21845232226501296
Galns	-0.0006950318823250888	-0.14477680857040948
Cd244a	-0.0006953732532358486	-0.06769839053948835
Timm13	-0.0006956716174568393	-0.11958443863093593
Mtmr6	-0.0006958484933944054	-0.2748829726492834
Otub2	-0.0006958549077585766	-0.2607520319945639
Utp11	-0.0006966032555117354	-0.06274150364228048
D930048N14Rik	-0.0006967981612984121	-0.096976909256761
Imp3	-0.0006973841724848153	-0.2854306286590824
Sptb	-0.0006976122360344128	-0.15109229304865712
Pear1	-0.0006976836281333534	-0.2543551066894579
Rassf2	-0.0006978601408137086	-0.22299847493412972
Gm37584	-0.0006978848599375846	-0.2371751691515283
Casp7	-0.0006979715511567446	-0.06139011492204419
Macrod1	-0.0006988264132132372	-0.2830606479947075
Hk2	-0.0006992637819308076	-0.2844371645457966
Ube2c	-0.0006997882424241806	-0.0753128809520992
Gm11585	-0.0007000124305958202	-0.15971764586888887
P2rx6	-0.000700056466628618	-0.26027182987136005
Fgf2	-0.0007001444275731931	-0.13707899361210807
Primpol	-0.0007003044067343271	-0.23793319368086385
Atp6v1g2	-0.0007007369836117469	-0.04326868705785866
Ak5	-0.00070078789388309	-0.027115973754782224
Tecpr2	-0.0007008461301048945	-0.12686302122253557
Mrpl43	-0.0007008945195546016	-0.2763783877181269
Patz1	-0.0007017235711721702	-0.2582261980489948
Slc35a5	-0.0007031441928836968	-0.17400674894029067
2810405F17Rik	-0.0007031543903803996	-0.002798359588833347
Osbpl10	-0.0007037721943187109	-0.26130522893825275
Cracr2a	-0.000704417836930514	-0.08765381237867419
Dffa	-0.0007048860488732242	-0.1022770954165735
Rep15	-0.0007051703879304444	-0.2192028624560869
Fancg	-0.00070523046134164	-0.13256769437400628
Zfp449	-0.0007052987184797677	-0.021260360154231273
Kdm3a	-0.0007056055394542483	-0.28534513867611677
Exoc3l2	-0.0007057237314324617	-0.125853312760096
A730063M14Rik	-0.0007057493737610783	-0.013448233841502996
Bnc2	-0.0007057847074590217	-0.05184566313344065
Tlr1	-0.0007064762858041543	-0.11739802994757487
Tnnc1	-0.0007075699759915436	-0.1017531396949718
Gphn	-0.0007078923633395065	-0.2817427569918666
Mamdc4	-0.0007080780871561944	-0.2828449495776612
Tspan7	-0.0007087051381354484	-0.08539584763766095
Gabpb1	-0.0007087795465644838	-0.1440778127011045
Cda	-0.0007091808879517825	-0.06873788986796578
Fam58b	-0.0007092171018251813	-0.13154252544493306
Arhgef19	-0.0007094689143900502	-0.036765274641264244
C030006K11Rik	-0.0007099330154951181	-0.05454307117194371
Zfp422	-0.0007099341656626698	-0.022093993094837394
Cdkl1	-0.0007101509911993422	-0.07102700665429627
Fer1l5	-0.0007105227779944161	-0.13649447294361833
A430046D13Rik	-0.0007106931575336254	-0.012666424320636381
Wbp1l	-0.0007106994565931867	-0.052552279685464165
Anapc11	-0.0007107466645841939	-0.03035397872602299
Opn3	-0.000711461888026958	-0.2617402598235729
Slc7a8	-0.0007115160426730316	-0.1696012656909348
Zfp54	-0.0007116751389021636	-0.0192918766379353
Letm1	-0.0007116778143307499	-0.28455806402721234
Gm43609	-0.000711853593010342	-0.25343753627374455
Nupr1l	-0.0007125844513663764	-0.26376344303693416
Rab3gap2	-0.0007129261334047034	-0.2270127149145792
Gm49172	-0.0007131313133512704	-0.27211144778235463
Gm5182	-0.0007133106731999224	-0.2737625455481954
Gm15527	-0.0007133372352259051	-0.18232445072608122
Zfp11	-0.0007133871930143624	-0.029557339490630774
Cox6c	-0.0007136805455759975	-0.08632302015465833
Pdss1	-0.000715125451816142	-0.2547175208932939
Gm49083	-0.000715166886656193	-0.27184647901010417
Smug1	-0.0007152476657435375	-0.16431867418751755
AI464131	-0.0007155565887515829	-0.017769082005709536
Bdkrb2	-0.0007158837419455285	-0.05010165540166904
Ccdc82	-0.0007163372501400762	-0.06533987032848589
2610008E11Rik	-0.0007166529447741652	-0.002064772096793961
Gm7173	-0.0007168455243620339	-0.2774613900002395
Crnde	-0.0007169087068044244	-0.08878397420796832
Gm44509	-0.000716919874820947	-0.2581396996790267
Dusp22	-0.0007169586505745021	-0.11146091341534285
Gm43362	-0.0007174068572190537	-0.2518050688501642
Golga7b	-0.000718157081351266	-0.28134974158309006
Khdrbs1	-0.0007181830094197557	-0.28531204673563954
Plekhf2	-0.0007185209206032361	-0.24696997266531395
Styk1	-0.0007190798710393037	-0.14109109647843832
Fam222a	-0.0007192100006133309	-0.13075274769810669
Klhl7	-0.0007192901333219359	-0.28506642271542365
Tnfsf18	-0.0007195900018342068	-0.10242667763150282
Rad52	-0.0007199275984218318	-0.22552964354609728
Ublcp1	-0.0007200162823485294	-0.07245248437551388
Hnrnpc	-0.0007204470736217375	-0.28463730355440753
Lztfl1	-0.0007204936668058567	-0.2831471029580463
Slc18a2	-0.0007208418707227609	-0.17854916242516616
Txndc12	-0.0007209065195933798	-0.0781852994758776
Prkra	-0.0007210150331768003	-0.23705429045258586
Suox	-0.0007217970543545616	-0.13984118478801955
Snx30	-0.0007221877944515945	-0.15837254036126402
Mtx1	-0.0007229084465153097	-0.2746650614297334
Strbp	-0.0007234164831784779	-0.1426600670254936
Phf7	-0.0007236199985677174	-0.25190855119274747
1110019D14Rik	-0.0007236402166010436	0.00022219768865158664
Osbpl6	-0.0007238750705917254	-0.2611911566311591
Gm36033	-0.0007242383752151112	-0.2317741251210401
Dkk3	-0.0007246134598850926	-0.10450214645987514
Mst1r	-0.0007246335378169922	-0.27546045873529734
Cnot10	-0.0007250915203236634	-0.08192943443962149
Ttc27	-0.0007253520183673191	-0.08348710749064714
Slc22a5	-0.0007254328179532819	-0.17771461600545757
Gm44168	-0.0007256375647479057	-0.25684833635446297
Smpdl3a	-0.0007257044519672815	-0.16465597581361424
Gm20655	-0.0007261779760801332	-0.2017393788779526
Plekhn1	-0.0007262353392404984	-0.24665845961641303
Ndufaf6	-0.0007263335403632178	-0.2709568742784458
Snhg14	-0.0007269418580387571	-0.16316709346248526
Fis1	-0.0007270129656992689	-0.13806990688356668
Adam17	-0.0007270325555256135	-0.023058664564786384
Gm20559	-0.000727125147456623	-0.20124750989395696
Gpx3	-0.0007272540097590309	-0.2822380429282602
Mis18a	-0.0007279906831678202	-0.27847070454360673
Aoc2	-0.0007281476184263568	-0.03270759382440476
Arhgdib	-0.0007284076480294954	-0.03651953347078649
Ift80	-0.0007284436770823228	-0.28529628834973564
Tprgl	-0.0007286388941582375	-0.09736372585443132
Furin	-0.0007294679889997912	-0.14253181283475255
Rpl17-ps10	-0.0007294987018487977	-0.20982208600523666
Fbxo48	-0.0007301681168641905	-0.13508798026616847
Col6a6	-0.0007308892423026517	-0.08410643564199143
Gstm4	-0.0007309192094745907	-0.28275279275513154
Slc16a5	-0.0007311633182624852	-0.1789843699720549
Cfap54	-0.000731599968220719	-0.07476370889050185
Gm44321	-0.0007316263259552203	-0.25766433473971784
Ccdc141	-0.0007316944787745904	-0.06345067076894621
Pus10	-0.0007319721454364233	-0.22967042121014247
Upf3a	-0.0007320605172136598	-0.06759404422012327
Rbmxl1	-0.000732102385355823	-0.2210982317277852
D230017M19Rik	-0.0007322998817039527	-0.09546358351770977
Tbcel	-0.0007323180447190705	-0.13070876000243692
Tmem186	-0.0007327909308411035	-0.11091168371912086
Gm7618	-0.000732797088057311	-0.27815992346905355
Gtpbp3	-0.000732806190968918	-0.2830088476408927
Zfp74	-0.0007329956354737764	-0.013916969628278153
Atp10a	-0.0007330682314973296	-0.04160776327468661
Syp	-0.0007331001331589003	-0.13681523204818669
Usf2	-0.000733390492615381	-0.06601520740168143
Pbp2	-0.0007341495804757328	-0.2580255861189794
Gm36989	-0.0007343783833749134	-0.2332639578116265
G930009F23Rik	-0.0007344214832964831	-0.14375737999785174
Crnkl1	-0.0007346189110273524	-0.0888129435190117
1110018N20Rik	-0.0007347955168939552	0.00022671898705034282
Atp6v0a4	-0.0007348863089816839	-0.04286466628422285
Gm10275	-0.0007351090783141916	-0.15310629302252887
Zc2hc1c	-0.0007351293113767914	-0.03507475200007448
Ptch2	-0.0007352672029545781	-0.23215611014739312
Tor2a	-0.0007358553379795082	-0.09895824610563575
Zfp597	-0.0007361906502685689	-0.018240453371401233
Fkbpl	-0.0007364697673545523	-0.1385648959437679
Smox	-0.0007370853163065238	-0.16486694394406431
Vmac	-0.0007371093980926338	-0.05842430673722854
Nsl1	-0.0007373559011192477	-0.26547929517813457
4930579G18Rik	-0.0007374256795151455	-0.006390568041982264
Raf1	-0.0007374879926479496	-0.22523114385521015
Swsap1	-0.0007375540607673812	-0.138349816169124
Gm43660	-0.0007377055255380939	-0.2537027305124421
Eif5b	-0.0007378486707622594	-0.11863448303144612
Hmgn2-ps1	-0.0007380144974421339	-0.2845755240549186
AC149090.1	-0.0007384154787109943	-0.016220835902869754
Kcnu1	-0.0007386861670840196	-0.28539228696402497
Mrrf	-0.0007388721395965606	-0.27581546924312306
Adck1	-0.0007396517518168846	-0.023882618676823827
Ndufa5	-0.0007401654771407906	-0.2711365130884113
Trmt112	-0.0007401918124464901	-0.09021156022664445
Unc119	-0.000740501115484527	-0.06883748241745147
Tlcd1	-0.0007408714388054677	-0.11802846824846136
Gm2415	-0.0007412543679934925	-0.20912999539849148
Ptpn7	-0.0007412867685597269	-0.2306196613188256
Arhgap26	-0.0007413851982968974	-0.03602697342196629
Slc12a6	-0.0007417359966235092	-0.17973282409512215
Fbxo3	-0.0007418597261504996	-0.1345889627463082
Sobp	-0.0007419345746683921	-0.15784284677746063
Mettl27	-0.0007419499465172767	-0.28081776764930316
Igip	-0.000742477706547902	-0.2853365553170209
Snrpd3	-0.0007428317725488688	-0.15973367754515555
Tap2	-0.0007434377775862917	-0.13338092305271165
Nol3	-0.0007439983173961881	-0.26764647609685793
2200002J24Rik	-0.0007440076958066661	-0.0013007969630205764
1700024I08Rik	-0.0007446957391407317	-0.0003824150967189563
Fam78a	-0.0007450925236012925	-0.13180620104115887
Gm26803	-0.0007453844689665633	-0.21901212872441736
Gm16386	-0.0007454476953144358	-0.1904107875542388
Vipr2	-0.0007457136632838586	-0.05879545225289062
Mgst3	-0.0007459895628878996	-0.280262934993995
Zfp174	-0.0007463578241231313	-0.027975268987909474
Gsta3	-0.0007467462815491739	-0.2827066187359108
Ifi27l2a	-0.0007471248960348468	-0.2852261463600547
Mapkapk3	-0.0007473015902404604	-0.2822940592627427
Ppcdc	-0.0007474238747324993	-0.24210288596752216
Nbea	-0.0007488242378829736	-0.27212045915605065
Gpsm1	-0.0007494170035410041	-0.2821947871881146
Satb2	-0.0007494412334688123	-0.1961015596087231
Dtnbp1	-0.0007494665274709916	-0.11064340265006725
Gm11808	-0.0007501411292478429	-0.1613926396067603
Zfp958	-0.0007502883619633148	-0.00761797530172148
Gm4890	-0.0007523935303069296	-0.27142944134275776
Pgap3	-0.0007525682290289375	-0.2530352587219703
Serpinb1b	-0.0007528423019789576	-0.18845862881865538
Gm11223	-0.0007533544006192861	-0.157773872291883
Ulk4	-0.0007533731370870416	-0.06900534977753414
Bicra	-0.0007535354696367788	-0.05077622876066247
Ndufs4	-0.0007535997414693948	-0.2706554757644547
Chrac1	-0.000754153885356314	-0.07696060198370717
Tango6	-0.0007544499950842527	-0.13366106330675187
Fam104a	-0.000754701618857383	-0.1278522532258337
Ssc4d	-0.0007547249823790319	-0.14791434431911332
Gm28557	-0.000754973938364545	-0.22380153066064518
Zfp81	-0.0007552789035605422	-0.011627664866907361
Dscc1	-0.0007555638067944675	-0.11032192052666102
Gm11766	-0.0007556776894057628	-0.16115810511096032
Sfrp4	-0.0007563531318071096	-0.18623749872224504
Ankrd24	-0.0007566293031166916	-0.03146886001637542
Gm9118	-0.0007567595045518383	-0.27971459084710154
Pigc	-0.000757337434191517	-0.25078693615766323
Gm18180	-0.000757870375829657	-0.19613673726732772
Pnpla6	-0.0007579295717460389	-0.2447191264773808
Pdxk	-0.0007580006046889457	-0.25465368396869664
Trp53bp2	-0.0007582146504502369	-0.08899226363094248
Gm17655	-0.0007582170306596432	-0.19492054716080415
Hist1h1e	-0.0007585461809362944	-0.2842059852660561
Tex52	-0.0007586088540124633	-0.12441574648852882
Gm28085	-0.0007586519693606753	-0.22252312155267015
Cib2	-0.0007589800380762155	-0.07783645396796257
Mmgt2	-0.0007592577062615723	-0.2780028434984713
Cebpzos	-0.0007593464739198546	-0.07197100364385624
Chchd4	-0.000759452158670711	-0.07572117294475429
Zfp808	-0.0007594621219202237	-0.011769252851221212
A430033K04Rik	-0.000759912957196094	-0.012625788279206324
Smu1	-0.0007600018283550545	-0.16436091399090746
D130043K22Rik	-0.0007603708004345975	-0.09523096965155435
Pcsk4	-0.0007604963314433446	-0.25625178964406387
Pard6g	-0.0007606374579540246	-0.2587253734227628
Tmem134	-0.000760762953224845	-0.11344181184777413
Gstt3	-0.0007609801836275459	-0.2828180001111651
4931422A03Rik	-0.0007611558381988885	-0.0068099053890864555
Tspan17	-0.0007613753128940826	-0.08590158636216971
B930095G15Rik	-0.0007614158833796555	-0.046393952705952465
Lin52	-0.000761467395423165	-0.2843779247781051
Gtdc1	-0.0007614719525610318	-0.2828439012578625
Msh5	-0.0007616020771291981	-0.2756693856876853
Itgal	-0.0007630452669751799	-0.28551053649285424
Hspd1-ps3	-0.0007632286019481913	-0.2850599676650781
Gm49338	-0.0007635589206313505	-0.272663309907349
Paox	-0.0007637079298190491	-0.25908202671365627
Sag	-0.0007638173167446289	-0.19751046718484055
Ankrd44	-0.0007640211072664733	-0.03173618136127377
Ankrd29	-0.0007641108432343837	-0.031566161297527456
Rrad	-0.0007642104647248548	-0.20200295318571715
Nmnat2	-0.0007644156726291278	-0.2679911270151226
Pgbd5	-0.0007651567276451312	-0.2529914492830383
Gm9493	-0.0007656235298522409	-0.2800007456637689
Gm13375	-0.0007659918651787594	-0.1706020592764254
Cst9	-0.0007660404947127075	-0.09055516132985755
Zfp712	-0.0007661228499922075	-0.014411931523935384
Gpd1	-0.0007665946469913299	-0.28170357110192223
Mndal	-0.0007676430187173987	-0.2778074945435313
B9d1	-0.0007676783080484514	-0.04641949896232847
Mitd1	-0.0007678642639309181	-0.2784393336849164
Usp18	-0.0007681555857390282	-0.06510472093043529
Mill2	-0.0007688996636168827	-0.2799878469598186
Acbd3	-0.0007689213272548939	-0.021054520411837967
Abcd1	-0.0007689941055236628	-0.019519085964659323
Dgka	-0.0007691377109429189	-0.10248247713507151
Kcnn1	-0.0007695413405434296	-0.2854019949828695
Nefh	-0.000770448880004267	-0.27027443458223316
Gm7160	-0.0007708906079527434	-0.27743858752437356
Adprm	-0.0007709441315960386	-0.02507581687294968
Ube2m	-0.0007709549250520685	-0.0741606101622212
Mpc1-ps	-0.000771154324045793	-0.27742219631135967
2310022B05Rik	-0.0007715891541525008	-0.001561111645746533
Pcdhb21	-0.0007717687209024436	-0.257441335261782
2700099C18Rik	-0.0007720019800813732	-0.0025546648423524464
Amph	-0.0007721327753448038	-0.03018468473848955
Rnf8	-0.0007725410663939552	-0.2119794292364342
Igfbp2	-0.0007725640915394542	-0.2853212205892634
Wdr62	-0.0007733539937048289	-0.04955527539247928
A530016L24Rik	-0.0007734876588648962	-0.012912523799398397
Rce1	-0.0007735120711412683	-0.22038722264951172
Pcdhb17	-0.0007735337485721633	-0.2575423211797422
Ralbp1	-0.0007736812280840702	-0.2250216241904507
Gm1818	-0.000773755561642358	-0.19610779259269392
Cmc4	-0.0007738203989966024	-0.08101514686362242
Timm8a1	-0.0007739001095629475	-0.11914617955044127
A930035D04Rik	-0.0007744328230478127	-0.014232999553302095
