GeneName	CD-coefficient	Significance
Gba2	-0.00024981013061617895	0.5219953596328768
Dpm3	-0.0002499864261927942	0.4909973939176559
Ropn1l	-0.00025000949181632035	0.21100012623309683
Tm9sf1	-0.00025019220914661826	0.09973963313946432
Abraxas2	-0.0002503607051960138	0.13438834651265247
Gm21833	-0.000250665550073397	0.5105902015640672
Itpripl1	-0.00025098245356473445	0.4032800392648488
Tmem183a	-0.0002512359667402389	0.09454545920001811
Dnajc10	-0.0002512511703880099	0.48654355359634704
Arl13b	-0.0002512797575748682	0.2444850150188907
Emc3	-0.0002512953978266589	0.5054229544741633
Gm6123	-0.00025130900108170343	0.4730123182185695
Ifnar2	-0.00025138396988550274	0.4150505246898821
Acadvl	-0.0002518041433783728	0.13810276748379463
Gm11847	-0.00025191812597104133	0.5235851733872223
Crim1	-0.0002520085714990509	0.45225767566663677
Zfp335	-0.0002522786553574392	0.020427177938372898
Tcerg1	-0.0002525480893832601	0.11159400911633133
Irf2bpl	-0.00025264956988363223	0.40611590825943145
Mapk7	-0.0002526735264654692	0.37063920350353585
Map7	-0.00025279508034781656	0.3711269999145572
Gm13215	-0.00025284791320984547	0.5223096462414032
Gclc	-0.00025296697151127657	0.5221983969316891
Rraga	-0.00025304281274222495	0.1915944927296952
Alkbh7	-0.00025307433979270677	0.19167140565109214
Otud7b	-0.00025324501746276494	0.2979720076698933
Fmo5	-0.0002535323306004971	0.5195594942889836
Cdca3	-0.0002535806349831551	0.39688612788650846
Ppp1r12c	-0.00025375360934567706	0.2595630178342645
Fance	-0.0002540161497529484	0.5160394813732259
Cyp51	-0.0002543418409508238	0.46576528443651033
Katna1	-0.00025492335099492583	0.40033006592117215
Gm15530	-0.00025501146549234414	0.5185345169926021
AI429214	-0.0002551076165954902	0.11234527055638308
Gm17586	-0.00025518733166469596	0.5145052993814394
Yif1b	-0.00025522140308763475	0.03254760155787306
Klhl22	-0.0002552402898725221	0.3932861142238373
7330423F06Rik	-0.0002553256557421958	0.0836137257068064
Gng5-ps	-0.0002555963975915203	0.4444907925096025
Gm16471	-0.00025565073669161066	0.5158929593720609
Vps26c	-0.0002557242057909522	0.0442735011394495
Atp6v0e	-0.00025590478640312984	0.2793427063237407
Card9	-0.0002562104280096917	0.3561736348319436
C1galt1c1	-0.00025642013375997905	0.33885923186626765
Gm12070	-0.00025649015338863817	0.5235333404786287
Gm24644	-0.0002567346680379153	0.5084910061988936
Cdca8	-0.00025799794721981874	0.39753893312648847
Tsc2	-0.0002584535251674326	0.07159502049387756
Ncbp2	-0.00025849249829634633	0.32660868903694806
Mir22hg	-0.0002587258294838636	0.35546669859974767
Mmadhc	-0.00025889740251531417	0.34896696337415023
Topbp1	-0.0002592400381358337	0.08320603051080588
Dnah8	-0.00025956730195055797	0.48558616283660627
Gm12704	-0.0002596951529427023	0.5230546372631294
Trpc6	-0.0002597694923610059	0.07232637958818489
Plagl2	-0.00025983071312653716	0.2722306031457081
Pde5a	-0.00025989607006260965	0.28794525593823994
Dnaaf3	-0.0002599678851598229	0.4853281331968144
Ighm	-0.0002601019608573538	0.4138346405136334
Zdhhc13	-0.0002602951955923749	0.02614139236786228
Gm15616	-0.000260356892095806	0.5182639807640617
Ergic2	-0.0002610789026749758	0.5089382261758687
Zfp579	-0.00026112066233691166	0.016390954268113767
Snx14	-0.000261307864457852	0.14215045456747044
Gm8539	-0.00026134012727525174	0.45562492100425883
Mboat7	-0.00026141625267140696	0.367707724819315
Rnf4	-0.00026208911524070057	0.21243529591546106
Gm10093	-0.0002621101791295884	0.523096597787711
Fggy	-0.0002622899604290947	0.5186549405934948
Pitpnb	-0.0002622965278453883	0.2739165921030937
Sptlc1	-0.0002623664731090636	0.13483836094654245
AI987944	-0.00026258138236026873	0.11520777769861072
Lair1	-0.00026277483086797735	0.38975756070087975
Prrg2	-0.00026281229547060335	0.24951726197354973
Pcx	-0.00026310224639962393	0.2895052220709263
Dhps	-0.000263144325983223	0.48121236639638304
Cyhr1	-0.00026324429444319063	0.4645016920285332
Tmem35b	-0.00026329343647501304	0.09109458607310239
Gm6285	-0.0002634218566576233	0.47141267578823237
Trim11	-0.00026349296915256315	0.07737452288994129
Zmiz1	-0.0002635243865271734	0.00552286775936528
Gm20369	-0.00026359217142389536	0.511893949330329
Gyg	-0.0002636297423820519	0.4348161557298707
Cybc1	-0.0002637681311340158	0.463992049745588
Ssr2	-0.00026397822382094523	0.1309051049982053
Cpeb1	-0.0002640581290521848	0.4483503849953021
Dbi	-0.0002640824977598548	0.47066678293646314
Sec23a	-0.00026412189525227707	0.17879557003180402
Git2	-0.00026415844227966744	0.5227841864226008
Bmt2	-0.0002642256846825511	0.32154392155414135
A930002H24Rik	-0.00026446275195034176	0.10293158193777782
Cenpa	-0.0002647691022863311	0.4056643135424499
Qsox1	-0.00026479473127628925	0.23906979698135866
Rnf103	-0.00026484533675380853	0.2157204107187075
Zfp667	-0.000264943074522416	0.014120998652312089
Gm35035	-0.00026503545525123623	0.5020879070340643
Ubap1	-0.0002651741995153275	0.06098374231156134
Trim23	-0.00026529780201603226	0.07694914127673969
Tonsl	-0.000265395261455962	0.08363111232556097
Zdhhc4	-0.00026540412424872476	0.025537545552401064
Gm25632	-0.0002655087645011037	0.5080602176492359
Birc5	-0.00026565536436329426	0.3171724518328195
Rhbdd2	-0.0002658323678777847	0.2198370512250314
R3hdm2	-0.00026592907489036256	0.23865614332326024
Adgre1	-0.0002662598526375533	0.15988210640454592
F2rl2	-0.0002663675981513636	0.5120348112070451
Hivep2	-0.00026642481110956387	0.42448040375616125
Mrpl36	-0.00026645129354128233	0.34260628045496544
Wnt9a	-0.0002665275364397588	0.03654032124126172
Fam208a	-0.00026661365704210596	0.5144299552553679
Pgpep1	-0.0002669915684708336	0.28163735853270444
Chtop	-0.0002673001562719754	0.42267628759016534
Hltf	-0.0002675928463153105	0.424132896639162
Arhgef28	-0.00026770827221697603	0.23994569870478177
Nudt14	-0.00026771717107197706	0.30685630247948203
Tspan4	-0.00026771954958199274	0.07013249428101853
Gm19385	-0.00026788042491682	0.5127631765547229
Slu7	-0.0002679232892194222	0.15313690274749847
Mrpl43	-0.0002680302796847807	0.34216197277640503
Gmcl1	-0.00026816223371336616	0.4460835251843751
Rad51d	-0.00026883502977979537	0.2332683323565108
Sdf2	-0.0002688982703316831	0.18011840287138248
Tnfaip2	-0.0002690441090749237	0.08720974024053407
Rnf149	-0.00026905903423805476	0.21440679452974054
Calr-ps	-0.0002691037358844176	0.34897707171143405
Pym1	-0.00026938159020169114	0.2397197038579113
Mob4	-0.000269655897750821	0.34791784048456575
Rhbdf2	-0.00026974018063835386	0.21965822559283432
Jrkl	-0.00027049746016399043	0.40167695324150177
Stk16	-0.00027072004177682116	0.12733411713749065
2010320M18Rik	-0.00027075843728078874	0.03523752085041187
Gm14269	-0.00027091066746430775	0.5204011481067363
Cdkn2a	-0.00027102611249468127	0.4021494392172429
Klhl23	-0.00027146506742584256	0.39323356417112365
Spsb2	-0.00027159331423524225	0.13508019480344757
Rnaseh2a	-0.00027161019392021483	0.21625772921415376
Acat1	-0.0002720731425097154	0.13901664728180488
Sp110	-0.00027218842322821043	0.13937113786731725
Gabbr1	-0.0002726735861145395	0.5213115535776525
Rala	-0.00027293191689622937	0.23267571609719173
Mid1ip1	-0.00027297589245672913	0.35766335335595556
Ythdf1	-0.00027313878414927993	0.03133877078908287
Cep192	-0.000273253412829323	0.4096256212462198
Ywhaq-ps3	-0.0002733048533889697	0.030795411781470716
Dapk1	-0.00027335266207297666	0.4699725977909971
Glod4	-0.00027351902511154637	0.5228965689110988
Manf	-0.0002736951861806926	0.3730213719943922
Id3	-0.00027414750385249025	0.4164650477917432
Nucks1	-0.0002744536424232014	0.3073705232022941
Eapp	-0.00027447712563287793	0.49723545479971853
Dhx38	-0.00027452310055277876	0.48242906831330307
Ppp2r2a	-0.00027479002752192985	0.25774705848142443
Sephs1	-0.00027479125945202565	0.17566682411690038
Sfpq	-0.00027506080123976143	0.17157332036964512
Vps33b	-0.0002753479852314211	0.04402866225866908
Phf21a	-0.00027555029347490475	0.28018755379211024
Gtpbp4-ps3	-0.0002757603511103491	0.4354930134750874
Gm47068	-0.0002758512495697552	0.4887324364162784
Smpdl3a	-0.0002758861029828461	0.14891496365443901
St8sia4	-0.00027592827161846426	0.12963396729193655
Gm6378	-0.00027596284203095433	0.4706262300231953
Slc39a1	-0.00027619219076972795	0.15741604256896602
Ttc21b	-0.00027654896119483547	0.06854900312017798
6820431F20Rik	-0.00027670013129715246	0.08339678655753659
Stip1	-0.0002769265955392243	0.12757622319796325
Fam43a	-0.0002773835095792401	0.5152265849596904
Rexo2	-0.0002779733357081089	0.22216085759847304
Lin37	-0.0002783277527611935	0.384937103106889
Il12rb1	-0.00027857408953071267	0.4127677892630026
Polr2k	-0.0002791016625729052	0.26424210206670096
Adamts5	-0.00027933460644433876	0.1553487591824087
Mapkap1	-0.00027945115846792325	0.3703680430680869
Ncstn	-0.0002796348574939259	0.32525748361955686
Gm10557	-0.0002797060430162349	0.5234437243303088
Gpr108	-0.0002797402166225196	0.441332141690832
Ap3m1	-0.0002797928096993275	0.21716797108564256
Sbno2	-0.00027998271253575215	0.18312347649664484
Pak4	-0.00028029005083565355	0.29509740936946083
Kdm5a	-0.0002804410908649364	0.3975232157913925
Egln2	-0.00028059676340729477	0.5003467702863387
Gm48614	-0.0002809030971225832	0.4847835253174547
St8sia1	-0.00028115916568923567	0.1296944877938907
Zfp362	-0.0002813217078051937	0.020069185182071902
Cd24a	-0.0002813256371370592	0.3868117330496862
Pgm2	-0.0002817146977451693	0.28186923074642223
Gm8493	-0.0002819332006371595	0.4561621613498505
Rps12-ps15	-0.00028226699851712617	0.19867176992360203
Cul4b	-0.00028227150473693504	0.4613091218115311
Eif1a	-0.0002822924304029205	0.5011658659617718
Sel1l	-0.00028258569238109226	0.1777130676616191
2210016F16Rik	-0.00028302388472723584	0.03610319297543518
Gm22581	-0.00028341041929011554	0.5100813673914407
Gm23711	-0.00028377622584915114	0.5093424239669272
Slc25a24	-0.00028387215041854167	0.16253841507096012
Gm5830	-0.00028413672458531215	0.47604430416232557
Atxn1	-0.0002841703224189798	0.28399780804127717
Tmem141	-0.00028442043447287686	0.09641869826383664
Matr3	-0.0002844361571201324	0.368685617710781
Mtif2	-0.0002844392489838932	0.3362003286897146
Ccnl1	-0.00028453049350242844	0.38156971189086764
Gm9078	-0.0002847464334400885	0.45195763322831484
Impa1	-0.000284804635351539	0.41077933878859385
Mndal	-0.00028483985429965326	0.3483596487983913
Golph3	-0.0002849610460074155	0.4433157574393478
Poc1b	-0.0002849917521395796	0.2667539560581147
Psmb4	-0.00028504769513002583	0.24780784057414684
Tnfsf10	-0.0002850739715482111	0.08630007379206972
Insig1	-0.0002854672434398854	0.4088879191300857
Lix1l	-0.00028556663401169607	0.3841914110878505
Gm12502	-0.0002855957542715748	0.523220136355302
Paqr8	-0.0002859711122566623	0.29400379771743
Ncaph	-0.00028640777208245783	0.32677752307080543
Vsig10	-0.0002864555084503675	0.04262305147431311
Srek1ip1	-0.0002864979217806252	0.13393154061822343
Mrpl49	-0.00028687601471014037	0.34177305512146317
Mex3b	-0.00028732063445455246	0.36062019432706305
Gm12671	-0.00028745701474303277	0.5230871780859394
Rnf43	-0.0002878501823308336	0.21225594297665762
Ntn4	-0.0002879171589864129	0.30799874633456703
Zwint	-0.0002880637600943838	0.0023408423982300697
Cnep1r1	-0.0002880801672194543	0.4344349536723056
Gm8991	-0.000288254293950386	0.4527782658534501
Upf2	-0.00028836900037923285	0.053648312376271656
Zranb1	-0.0002884026714827253	0.0038073624012613383
Acvr1	-0.0002885085370884623	0.15170231369672194
Rab36	-0.0002886037360436606	0.236526349924708
Atrx	-0.00028863009692399076	0.2838104633441347
Gm48909	-0.00028895738445376603	0.48418806184042795
Abcg3	-0.00028900180316432546	0.1280058416871239
Ern1	-0.00028906869384722454	0.5093672338925759
Pgp	-0.00029001430821290567	0.28169533321830276
Arhgap33	-0.00029061403673482007	0.23659347028968858
Ncoa5	-0.000290851372635004	0.3255391355221414
Psmd13	-0.000291358760179067	0.2468049407016547
Hyi	-0.00029146293728096354	0.41752406145534404
Capza2	-0.0002914759152001336	0.3540279458175621
Slc25a38	-0.00029153714486921414	0.1617551482169074
Gm5881	-0.0002918416152396179	0.47512143878070384
Gm5512	-0.0002922480015416627	0.4790143489656359
Mdm4	-0.0002924041826116253	0.36520496847213224
Dop1b	-0.0002924660997954431	0.4902841194348381
Riok1	-0.00029251689574740544	0.21769030665946165
Tmpo	-0.00029253355938749855	0.08811996299893188
Gm16284	-0.0002927130403965512	0.5164008119517186
Atp1b2	-0.00029299028606958195	0.2722100800836891
Dpy30	-0.00029321230738710844	0.49146719397231287
Traf5	-0.0002933188599335705	0.07998593838707768
Polh	-0.000293535483141972	0.26546918460272906
Gm23344	-0.0002935761624594854	0.5095652671441384
Pcsk7	-0.0002936766448550301	0.2896207128405246
Rab31	-0.0002938321134303765	0.23676312792215382
Gm10676	-0.00029400533243495377	0.5234723614484373
Cpeb4	-0.00029408270267469933	0.44864603767996575
Herc3	-0.00029422629944086395	0.4289181061764547
Mir221	-0.0002942976490373823	0.35552166820123765
Tpbgl	-0.0002947042034210071	0.08253775302403743
Midn	-0.00029473372545214214	0.35760849686424345
Tipin	-0.0002949009837966656	0.10185438274553604
Hdac3	-0.00029506103837699977	0.43063218729826364
Gm48048	-0.0002952221408375386	0.4860038937791834
Copb1	-0.0002953047900727937	0.44205592269887395
Tpt1-ps5	-0.00029538499607591017	0.08077513159885541
Gm16550	-0.00029558016969634594	0.5157936927213334
Tardbp	-0.00029595167636938425	0.11582909182256462
Ralgps2	-0.00029619907094742304	0.2322015236121654
Appbp2	-0.0002962460457606997	0.2266017673277853
Rab29	-0.0002963187083326509	0.23694068981914895
Fibp	-0.00029641516135297234	0.518832328957187
Klhl26	-0.0002964200421917872	0.3930759152862352
Bcl9	-0.0002967826064925045	0.31148882782703413
Sec11c	-0.0002969592853251315	0.17921642092893453
Slc35e1	-0.0002971990895550463	0.1585610378462493
Ube2d1	-0.0002976249276414022	0.06025021042959178
Ikbke	-0.000297697396017915	0.4132762477294105
Zfx	-0.000297714065525778	0.007092119896988103
0610012G03Rik	-0.0002978640100975185	0.0013756915787300785
Wdr5	-0.0002980743909180516	0.038911010328168905
Arrdc2	-0.0002983250018750362	0.25407058186237164
Gm11605	-0.0002983683031979236	0.5235978402329755
Ube2i	-0.00029867573952599847	0.059699839319044434
Il1b	-0.00029870280427988073	0.41225866743593187
Sf1	-0.00029884130779447946	0.17235604359031376
Rftn1	-0.00029884201695730563	0.22138651314683966
Gm48445	-0.0002990309034466427	0.4852659827591359
Gm43667	-0.0002993220968598559	0.49456269290472776
Zmym3	-0.0002993632924546149	0.005157951091925184
Ggh	-0.0002994423379345047	0.5225714835633877
Ube2e3	-0.00029948001568851215	0.060005533257179056
Abr	-0.0002995315771260648	0.13368101804213364
Rps15a-ps5	-0.0002999733673239772	0.1971732399537659
Hist1h2bc	-0.0003001425824746638	0.42586678496864716
Lrrc8c	-0.00030042091360215354	0.37921577257043027
Mef2d	-0.0003007296195420721	0.3629146377407927
Tbc1d19	-0.00030081329367836346	0.11437647485225688
Smap1	-0.0003008359502885168	0.1524738846146937
Atp5j	-0.0003012937598893631	0.2758206423521275
Synj2	-0.0003018957511070263	0.11988756282993152
Rbpj	-0.0003023717804191849	0.2259696603602359
Dram2	-0.00030272228667174586	0.49175906603235137
Brpf3	-0.00030277648765014606	0.33001366887023165
Acad12	-0.00030287745592756323	0.13648816109658907
Gm5578	-0.0003030535965025552	0.4779523363619856
Spice1	-0.0003031062379241638	0.13689368429599158
Mir142b	-0.0003031815723367108	0.3560713110578536
Sppl3	-0.0003032195475894086	0.13568488343993368
Mir5135	-0.0003032265363945931	0.3544767995199286
Lamc1	-0.00030363779423713764	0.38965196567131566
Usf1	-0.0003041603320324843	0.05205402040680407
Syne1	-0.0003042324634042568	0.1204327356206979
Sigirr	-0.0003042661211156552	0.1674775439272881
Smg9	-0.0003043641734376897	0.1504840654892211
Rnpep	-0.000304381966464665	0.21153841936176088
Nubp2	-0.00030455646628002744	0.30759900129574336
Pygl	-0.00030475513638903893	0.2398378726658369
Scaf1	-0.00030490429694764854	0.18294317834488116
Ndufb1-ps	-0.0003049814037558373	0.3231712377756816
Tcf25	-0.00030529548814723604	0.11135172541747596
Vdac3	-0.0003053379475037781	0.04635588661592005
Aurka	-0.0003053945916494978	0.28657942739852144
Nhlrc2	-0.00030539854778872336	0.31756948748190317
Phlda3	-0.00030541503048584466	0.2792013378401763
Gm12966	-0.0003057522890730735	0.5227415395273168
Gm13039	-0.0003057791556505264	0.5226376623085476
Armcx3	-0.0003059871829994813	0.25046364496835555
Ldlrap1	-0.0003061114525054769	0.3870073987899414
Dnajc14	-0.00030678724733622034	0.48673361979525887
Cdc25b	-0.00030727700954111546	0.3937265920902149
Rheb	-0.00030736891078060515	0.21947937768751968
Fkbp2	-0.0003074899186341369	0.5190805152231714
4930412C18Rik	-0.00030750400840948275	0.061006250144980276
Gm10505	-0.0003077457496153943	0.5234241626250886
Gfpt2	-0.00030776251569346905	0.5225130319608815
Tmco6	-0.0003077723032984089	0.09865273137980435
Usp12	-0.0003078893355838001	0.051502213957900556
Gpcpd1	-0.0003079208952268875	0.44185303220009386
Sos1	-0.00030798580362118456	0.13985452303187473
Mov10	-0.00030805974553726984	0.3468132072845669
Gm13842	-0.00030836184711271347	0.5210644261545915
Serpinb2	-0.0003083989629639844	0.17392127065235474
Anp32b	-0.0003084382564599481	0.21131417254461432
Pcbp4	-0.00030848994748473255	0.2915831021193396
Ggnbp2	-0.00030851097353620506	0.5225955310867679
Rexo5	-0.00030862089401990824	0.22204176273695497
Mfap3	-0.0003094551808385451	0.36034677170314666
Parp3	-0.00030976207112805304	0.2932548417123564
Slc6a13	-0.0003098423888637581	0.15536656315288844
Gm16271	-0.00030993184995190367	0.5164583201267847
Ppm1e	-0.00031013260315674527	0.2605579975861477
Spire2	-0.00031020303998150015	0.1364102965415347
Cacng7	-0.00031102160269197177	0.34609743784311187
Ttc9c	-0.00031118538694904226	0.06727072336821227
Asl	-0.00031120480175524063	0.25946285403324465
Rnf11	-0.0003112343202958908	0.21566071570848944
Srr	-0.0003113219523046126	0.13272168832171805
1110059E24Rik	-0.0003124130933165418	0.008019674905275657
Rnf213	-0.0003124364557192762	0.2133316335941906
Gm20072	-0.00031259857426519153	0.5122636750289065
Acbd3	-0.00031259873502042916	0.13969593478434428
Gm5597	-0.00031260793297301456	0.47775470837343903
Sfn	-0.00031271727991688	0.17163352428437884
Emilin1	-0.0003132460360884558	0.5058498009386709
Gm8129	-0.00031350686337127846	0.45860658753052197
Gm22806	-0.00031387126470319417	0.5098854778993462
Copg2	-0.00031401567317804343	0.44247049299974345
Pnkp	-0.0003140589131276681	0.2676878691070552
Dip2a	-0.000314293620325429	0.4833596340174529
Alg12	-0.00031461761552445205	0.18861606188529814
Unkl	-0.0003150089633322645	0.05377078428954907
Gm10642	-0.00031504801613520993	0.5234616240410754
Becn1	-0.00031506143971887784	0.31327535472518536
Ndufaf3	-0.0003153389296037565	0.32350972526860045
Banf1	-0.0003155707997915907	0.3034816530128874
Plk3	-0.0003156691966352259	0.26990213136624586
Gm12906	-0.00031577306075575973	0.5228323541573181
Ica1l	-0.00031591159454928317	0.41696946545263514
Exosc10	-0.00031595416161237053	0.5113956318291644
Lppos	-0.0003160149001239496	0.3818433791509368
Arl15	-0.00031626535048678324	0.24488078180061934
Cela1	-0.0003163170303806052	0.4050402796864958
Bcl3	-0.00031637560072769066	0.31059219887668676
Ube2q1	-0.00031646576685147857	0.05902725752342186
6430548M08Rik	-0.0003164981241351357	0.08230350903502004
Gpbp1l1	-0.00031664741549014883	0.44194762260954834
Hmgn5	-0.0003169577020395678	0.42268845921893883
Tmem135	-0.0003174323100869127	0.09659984591612614
Rpia	-0.0003174655172969815	0.20998296571645103
Gm46142	-0.00031755432245113513	0.4893794977927676
Polr2d	-0.00031761297047743886	0.2646511494450179
Phldb1	-0.00031850111128708876	0.27914331810654447
Hipk3	-0.00031870214122588675	0.426902786759571
Usp1	-0.00031890773031331216	0.0516861152143403
Mis18a	-0.00031909526476166065	0.35078700790072526
Nup62	-0.00031919892316904346	0.3047406237778775
Tle4	-0.00031924900013137616	0.10082715608536019
Myd88	-0.00031945176546536774	0.33317906140107834
Gm5915	-0.00031971527307308637	0.4745566657357622
Trim13	-0.00031972779428684475	0.07719220856910614
Cdk8	-0.0003204174957849559	0.40126152860598496
Phc1	-0.00032050194371985996	0.28111558596589603
Cirbp	-0.00032053866894419137	0.4244899931459217
Mdp1	-0.00032055543744063963	0.3650415326287998
Gm49095	-0.00032056522493342	0.4836639989587813
Rnasel	-0.0003206007359794785	0.21601890695447246
Zfp91	-0.0003209721353690768	0.009796010718460924
Gm36208	-0.0003213239835961701	0.5015600765187737
Decr1	-0.0003214957009006601	0.477573508903982
Anapc11	-0.00032153558409564334	0.19903655803386322
Mon1b	-0.0003217208677515435	0.3475311930207349
Morn2	-0.00032203471438853136	0.3471445653397912
Ociad1	-0.00032221365375456303	0.30250722141314634
Rce1	-0.00032230798791012743	0.22501751132806136
Ccdc122	-0.0003224051261527532	0.367449282558318
Nmi	-0.00032254189659411365	0.31506901866565007
Cep120	-0.00032263892452797467	0.4082699926818992
Aoah	-0.0003227400609373179	0.21374251819901852
Gm19243	-0.0003231340968627093	0.5128755995697585
Arid1b	-0.0003235079427234305	0.24191915709177514
Zyg11b	-0.00032354007233645034	0.002098860532128155
Fut7	-0.000323664009257083	0.5208667036956294
Eea1	-0.00032382091035696136	0.4987182159472763
Fam20b	-0.0003239633538587626	0.5145132695656285
Surf1	-0.00032414858665538726	0.12212735552875909
Atg9a	-0.00032447237165939366	0.2683967136397243
Gxylt1	-0.00032449019503821516	0.4348645312962039
Psmd1	-0.00032452487607373875	0.24704095557219807
Apbb1ip	-0.00032486095656912404	0.22098426989912637
Nt5dc2	-0.0003251345779831839	0.3083412946476437
Mta3	-0.0003253230447484495	0.3378193210307422
Tcf20	-0.00032542339289874	0.11141229140438669
Ssh1	-0.00032570564204860723	0.1312078682232396
Plekhf2	-0.00032613068656186454	0.2707755899776031
Litaf	-0.0003264356544862806	0.38424468909040066
Marf1	-0.00032653014194141425	0.3695000151486939
Gm42778	-0.0003265379055195915	0.4964940732745352
Pycrl	-0.0003265876081083888	0.23995604400420545
Itsn2	-0.00032681130434653364	0.4031250314559325
Rnf215	-0.0003270755483277758	0.2132121466825544
Rps12-ps13	-0.0003271340130075806	0.19879166424871708
Dusp12	-0.000327181170106719	0.4936412836205955
Nudt12	-0.0003272131840820456	0.30697058916259945
Usp42	-0.0003273479040345872	0.0497867274089171
Chfr	-0.0003274225314911643	0.4187252173120095
Usp24	-0.00032747239792338417	0.050828217130120645
Traf3	-0.000327486701956434	0.08022871289448141
Ccng1	-0.00032749367954393907	0.3805930167552588
9930012K11Rik	-0.0003280382277444609	0.09284698136344643
Tlk1	-0.00032820554631856453	0.10070629823277488
Slain1	-0.0003285411277333081	0.16536944458279035
Lysmd3	-0.0003286761861457187	0.3760974779888905
1700037H04Rik	-0.000329308312249034	0.024652670523955398
Ppp2r5a	-0.0003294180207760777	0.25745390584254924
Cd300a	-0.0003294587595129032	0.38749333249405793
Mfn2	-0.0003295450387519598	0.360018560570567
Cep68	-0.00032957145639032437	0.4109682519864719
G3bp2	-0.00032960762471041213	0.5211444850320472
Gm5558	-0.0003296631961614293	0.47830737360982334
Ppp1r16a	-0.0003297934895240187	0.25921171750526906
Icmt	-0.00032982691096846486	0.41656593305236456
Pop7	-0.000330013594489072	0.2627223216236836
Ppp1cb	-0.00033064246715918023	0.2599727968250849
Gm43444	-0.0003309210726225215	0.4950599769445444
Ap3m2	-0.00033096006359958566	0.21756953792993877
Faah	-0.0003311060816890408	0.5122516044716245
Sf3b6	-0.0003312855201096465	0.17181412341204905
Gm43442	-0.000331681375531111	0.4950929667751039
Atg5	-0.00033177051015628235	0.26801429972516005
Gm8880	-0.00033204190490991966	0.45350525746369735
Ndufaf8	-0.00033242150428153765	0.32322765756194294
Pdk2	-0.0003324349141896778	0.28696288108175805
Gm2260	-0.0003329942266873117	0.5100569287235837
Arl1	-0.00033318233161080935	0.2438909645499773
Gm12571	-0.0003331824834588355	0.5231707725361371
Gm23301	-0.00033355992181832765	0.5095899759669962
Ogdh	-0.0003337641574677768	0.30204841416697703
Gm5641	-0.0003338016962638343	0.47719979944343416
Ston2	-0.00033387514284538756	0.12600230155244507
Rps12-ps14	-0.0003338898654855875	0.19873171648056687
Mir7091	-0.00033415237005819437	0.3517237628562011
Slc35d2	-0.0003350965344158179	0.1586213040730221
Ppil1	-0.0003353019922668659	0.261084600084709
Hbp1	-0.00033531336683539806	0.43126738691582595
Matk	-0.00033534425887187273	0.3687399295601358
Gm21750	-0.00033540444101990053	0.510686582982337
Gm8834	-0.00033627327053325416	0.45373196303218777
Rest	-0.00033655536236137397	0.22269663762886227
Kdm2a	-0.0003368530391531801	0.3978879188686676
Klhl6	-0.0003369825601328784	0.3927605505424745
Rnf138	-0.00033727913388776335	0.21482484763411036
Aamp	-0.00033747990600291463	0.11973437286508913
Pkmyt1	-0.00033774341196397774	0.273102877312564
S1pr2	-0.00033778151282007546	0.18600784860931896
Arl10	-0.0003381119618158723	0.24408928308161426
Arpp19	-0.0003382879571044746	0.2532671087033816
Zfp414	-0.0003384187382151078	0.018879637726115783
Ptpn23	-0.00033876366707447125	0.24279098642105112
Kif20a	-0.00033886641221691073	0.39601042447806645
Trappc11	-0.000339678154550707	0.07931822652738618
Catsperd	-0.0003400213983449123	0.3608632983643586
Pts	-0.00034064588440022557	0.24172802620062295
Dync1h1	-0.00034078763358675424	0.4946825759131551
Cercam	-0.00034145244953475177	0.4125395264331061
Cyp2d22	-0.00034151968753083357	0.4649258728762351
Scyl1	-0.0003416167980656479	0.18053924954568468
Zfp609	-0.0003416195895145747	0.01555952887006451
Hmgn2-ps1	-0.00034171559219384504	0.4227881879421176
Tmem106a	-0.00034204638033076627	0.09780755775021932
Clcn4	-0.00034207363504371003	0.42741464513898786
Kri1	-0.0003424855884335741	0.3910764411365213
Tsta3	-0.0003425193270275982	0.06921883435496878
Dnal4	-0.00034261839480265535	0.4881014703996821
Rbp1	-0.00034284464817210645	0.2260291485155923
Rexo4	-0.00034338745479996636	0.2221013254942953
Cenpq	-0.0003436341110066313	0.40740317322738717
Gm5829	-0.0003437479905729116	0.476084262862002
Fbxl15	-0.0003440826691017712	0.51675699913367
Cox6b2	-0.0003443745363277047	0.44706363555924783
P2ry10b	-0.00034470109286628296	0.2969373832413116
Rbbp5	-0.00034522134515312683	0.2291181891321208
Stard9	-0.00034522878830431294	0.12842352639248955
Chd2	-0.00034586289979832364	0.4175510105236844
Ehd4	-0.0003459283106300039	0.5006387026775152
Gm37376	-0.0003460175823286193	0.500122151275987
Llph-ps2	-0.00034602294318875103	0.3839250041936598
Nab2	-0.0003461436263103628	0.33020622449707526
Slco2b1	-0.0003462087549994251	0.1541009680235541
Crnkl1	-0.00034639589095837575	0.45302670128393335
Kansl1l	-0.00034641092631836567	0.4011075232545601
Sorl1	-0.00034651010920150083	0.1399149491012992
Ctr9	-0.0003466126513185946	0.45944275700867965
Kif13b	-0.0003469042324956459	0.39658479281779513
Dmwd	-0.00034748184505655497	0.48506932465421837
Atp6v0c-ps1	-0.000347559180407336	0.2787866145218834
Olfr1392	-0.0003477219908848895	0.3011879026719645
Stxbp1	-0.00034839257936965197	0.12442824055843638
Gm5507	-0.00034845729432068825	0.47913186555452897
Camkmt	-0.0003488302746968449	0.35057042268753097
